mass (g),year,reclat,reclong
11.6,1/1/04 0:00,,
16.6,1/1/04 0:00,,
8.5,1/1/04 0:00,,
14.7,1/1/04 0:00,,
11.8,1/1/04 0:00,,
8.1,1/1/04 0:00,,
7.1,1/1/04 0:00,,
1.3,1/1/04 0:00,,
1641,1/1/80 0:00,34.42222,-101.4975
52.7,1/1/03 0:00,41.65,-109.025
44000,01/01/1852 12:00:00 AM,25.33333,-104.66667
86860,01/01/1892 12:00:00 AM,-22.33333,118
982,1/1/74 0:00,34.065,-103.40833
440,1/1/36 0:00,37.11667,-101.6
207.5,1/1/39 0:00,37.11667,-101.6
435,1/1/41 0:00,37.08333,-101.6
50,1/1/42 0:00,37.08333,-101.6
3400,1/1/09 0:00,50.28533,46.69967
17200,1/1/38 0:00,35.76667,-102.95
1039,1/1/91 0:00,-23.08333,14.715
903,1/1/91 0:00,-23.08333,14.715
902,1/1/91 0:00,-23.08333,14.715
5200,1/1/72 0:00,34.86667,-98.95
462,1/1/68 0:00,33.78333,-103.56667
18.2,1/1/73 0:00,33.71667,-103.65
30.3,1/1/76 0:00,33.88333,-103.56667
882,1/1/77 0:00,34.08333,-103.5
12,1/1/78 0:00,34.21667,-103.28333
9.7,1/1/79 0:00,34.08333,-103.5
5.2,1/1/79 0:00,34.08333,-103.5
25.3,1/1/79 0:00,34.08333,-103.5
2.1,1/1/79 0:00,34.08333,-103.5
23.6,1/1/79 0:00,33.08333,-103.5
2.9,1/1/80 0:00,33.75,-103.13333
173.1,1/1/81 0:00,34.1,-103.48333
35.2,1/1/81 0:00,34.1,-103.48333
74.7,1/1/81 0:00,34.1,-103.48333
16.3,1/1/81 0:00,34.1,-103.48333
138.2,1/1/81 0:00,34.1,-103.48333
177.8,1/1/81 0:00,34.21667,-103.2
10.8,1/1/81 0:00,34.31667,-103.41667
450,1/1/82 0:00,34.11667,-103.56667
528,1/1/83 0:00,34.13333,-103.56667
96,1/1/83 0:00,33.81806,-103.20694
8.7,1/1/83 0:00,34.21667,-103.28333
59.2,1/1/84 0:00,34.18333,-103.23333
5.6,1/1/84 0:00,34.08333,-103.5
4.3,1/1/84 0:00,34.08333,-103.5
12.4,1/1/84 0:00,34.15,-104.01667
22.3,1/1/84 0:00,33.8,-103.25
67.3,1/1/84 0:00,34.08333,-103.5
4.9,1/1/84 0:00,34.08333,-103.5
3.1,1/1/84 0:00,34.28333,-103.43333
397.1,1/1/84 0:00,33.78333,-103.55
141.1,1/1/68 0:00,34.08333,-103.5
21.8,1/1/68 0:00,34.08333,-103.5
118.5,1/1/68 0:00,34.08333,-103.61667
81.6,1/1/68 0:00,34.08333,-103.61667
65.2,1/1/68 0:00,34.08333,-103.61667
94.3,1/1/68 0:00,34.08333,-103.51667
49.4,1/1/68 0:00,34.3,-103.45
38,1/1/69 0:00,34.08333,-103.5
71.1,1/1/69 0:00,34.08333,-103.5
32.4,1/1/69 0:00,34.08333,-103.5
32.6,1/1/69 0:00,34.08333,-103.51667
52.1,1/1/69 0:00,34.08333,-103.61667
439.1,1/1/70 0:00,34.25,-103.51667
55.5,1/1/70 0:00,34.23333,-103.25
120.4,1/1/70 0:00,34.1,-103.48333
30.3,1/1/70 0:00,34.13333,-103.36667
57.3,1/1/70 0:00,33.61667,-103.45
22.8,1/1/71 0:00,34.08333,-103.5
13.1,1/1/71 0:00,34.08333,-103.5
29.4,1/1/71 0:00,34.21667,-103.35
17.7,1/1/71 0:00,34.1,-103.48333
10.8,1/1/71 0:00,33.88333,-103.7
361.5,1/1/71 0:00,34.3,-103.43333
7.9,1/1/71 0:00,34.3,-103.43333
10.3,1/1/72 0:00,34.41667,-103.58333
7.7,1/1/73 0:00,34.21667,-103.28333
12,1/1/68 0:00,34.08333,-103.5
26.2,1/1/68 0:00,34.08333,-103.5
34.2,1/1/68 0:00,34.08333,-103.61667
49.5,1/1/68 0:00,34.08333,-103.51667
16.2,1/1/69 0:00,34.21667,-103.5
34.7,1/1/69 0:00,34.08333,-103.5
24.8,1/1/69 0:00,34.08333,-103.5
405.8,1/1/71 0:00,33.61667,-103.45
4.9,1/1/88 0:00,34.1,-103.48333
2.1,1/1/88 0:00,34.1,-103.48333
13.9,1/1/88 0:00,34.1,-103.48333
4.8,1/1/89 0:00,34.1,-103.48333
2.3,1/1/89 0:00,34.1,-103.48333
5.3,1/1/89 0:00,34.1,-103.48333
9.8,1/1/89 0:00,34.1,-103.48333
288,1/1/89 0:00,34.08333,-103.48333
22.2,1/1/90 0:00,34.08333,-103.51667
258,1/1/90 0:00,34.18333,-103.43333
3.3,1/1/92 0:00,34.08333,-103.5
10.9,1/1/92 0:00,34.08333,-103.5
6.9,1/1/92 0:00,34.08333,-103.5
30.2,1/1/93 0:00,34.1,-103.58333
727.8,1/1/68 0:00,34.05,-103.5
522.2,1/1/69 0:00,33.63333,-103.16667
137,1/1/69 0:00,34.08333,-103.56667
14.8,1/1/69 0:00,33.66667,-103.41667
69.6,1/1/69 0:00,34.2,-103.23333
140,1/1/69 0:00,34.31667,-103.38333
9,1/1/74 0:00,34.28333,-103.28333
8.2,1/1/77 0:00,34.06667,-103.51667
7.5,1/1/78 0:00,33.88333,-103.56667
1615,1/1/80 0:00,34.13333,-103.53333
6.4,1/1/93 0:00,34.28333,-103.51667
3.15,1/1/94 0:00,34.08333,-103.5
34.29,1/1/94 0:00,34.08333,-103.5
2.78,1/1/94 0:00,34.08333,-103.5
3.55,1/1/94 0:00,34.08333,-103.5
12.1,1/1/95 0:00,34.09167,-103.50167
212.2,1/1/96 0:00,34.09167,-103.67667
56,1/1/96 0:00,33.95833,-103.93833
15,1/1/69 0:00,34.21667,-103.55
9.8,1/1/69 0:00,33.6,-103.3
6.8,1/1/70 0:00,34.3,-103.45
12.6,1/1/79 0:00,34.05,-103.58333
8345,1/1/88 0:00,33.995,-103.25
10,1/1/98 0:00,33.73883,-103.65
51.7,1/1/98 0:00,33.72217,-103.67333
30,1/1/98 0:00,34.18833,-103.94167
98.8,1/1/01 0:00,34.21667,-103.93333
81.2,1/1/00 0:00,34.21667,-103.13333
4.75,1/1/04 0:00,34.21667,-103.18333
17.3,1/1/05 0:00,34.21667,-103.18333
73.7,1/1/87 0:00,33.736667,-103.623333
6400,1/1/53 0:00,-15,135
11.1,1/1/12 0:00,34.82793,-118.1464
850,1/1/40 0:00,34.83333,-118.06667
2700,01/01/1896 12:00:00 AM,14.6,-88.68333
54900,1/1/15 0:00,30.81667,-97.05
9935,1/1/34 0:00,30.05806,-96.65139
7166,1/1/39 0:00,30.06667,-96.7
6000,1/1/86 0:00,39.16667,-98.43333
17590,1/1/90 0:00,46.78333,-108.56667
34700,1/1/62 0:00,-29.8,148.63333
47200,1/1/33 0:00,35.95,-104.2
5619,1/1/34 0:00,35.95,-104.2
490,1/1/55 0:00,20,50
55,1/1/55 0:00,20,50
18,1/1/57 0:00,20,50
53070,01/01/1844 12:00:00 AM,34.3,-81.4
4300,1/1/94 0:00,48.348,17.866
4300,1/1/48 0:00,39.5,-85.5
9300,1/1/38 0:00,38.61667,-102.71667
50,01/01/1866 12:00:00 AM,39.61667,-85.45
13200,01/01/1863 12:00:00 AM,39.8,-105.5
8.9,1/1/82 0:00,32.13333,-111.13333
5288,1/1/88 0:00,81.16667,-49
237200,01/01/1890 12:00:00 AM,32.91667,-104.66667
98.9,1/1/03 0:00,34.75637,-114.23435
892.8,1/1/04 0:00,34.75635,-114.2343
89.2,1/1/04 0:00,34.75873,-114.23342
28.6,1/1/04 0:00,34.75078,-114.22717
52.3,1/1/04 0:00,34.74667,-114.21
11870,1/1/98 0:00,30.26667,-4.66667
44500,1/1/79 0:00,32.86583,-97.32306
1665,1/1/00 0:00,,
89,1/1/00 0:00,,
12,1/1/00 0:00,,
191,1/1/00 0:00,,
70,1/1/00 0:00,,
56,1/1/00 0:00,,
742,1/1/00 0:00,,
64,1/1/00 0:00,,
2059,1/1/01 0:00,,
254.9,1/1/01 0:00,,
333,1/1/02 0:00,,
88,1/1/02 0:00,,
410850,1/1/01 0:00,,
3960,1/1/02 0:00,,
79.47,1/1/02 0:00,,
741,1/1/02 0:00,,
82,1/1/03 0:00,,
221.3,1/1/03 0:00,,
4067,1/1/03 0:00,,
4737,1/1/03 0:00,,
754,1/1/03 0:00,,
65,1/1/03 0:00,,
25450,1/1/97 0:00,,
2540,1/1/97 0:00,,
1251,1/1/97 0:00,,
409,1/1/97 0:00,,
252,1/1/97 0:00,,
192,1/1/97 0:00,,
252,1/1/97 0:00,,
61,1/1/97 0:00,,
96,1/1/97 0:00,,
236,1/1/97 0:00,,
1430,1/1/97 0:00,,
304,1/1/97 0:00,,
433,1/1/97 0:00,,
51,1/1/97 0:00,,
396,1/1/97 0:00,,
199,1/1/97 0:00,,
420,1/1/97 0:00,,
783,1/1/97 0:00,,
895,1/1/97 0:00,,
28,1/1/97 0:00,,
320,1/1/97 0:00,,
99,1/1/97 0:00,,
39,1/1/97 0:00,,
374,1/1/97 0:00,,
289,1/1/97 0:00,,
311,1/1/97 0:00,,
538,1/1/97 0:00,,
324,1/1/97 0:00,,
485,1/1/97 0:00,,
212,1/1/97 0:00,,
9750,1/1/97 0:00,,
9905,1/1/97 0:00,,
149,1/1/97 0:00,,
65,1/1/97 0:00,,
185,1/1/97 0:00,,
83.4,1/1/97 0:00,,
2100,1/1/97 0:00,,
125,1/1/97 0:00,,
146,1/1/97 0:00,,
256,1/1/97 0:00,,
2060,1/1/97 0:00,,
48.3,1/1/97 0:00,,
38.3,1/1/97 0:00,,
62.4,1/1/97 0:00,,
810,1/1/97 0:00,,
675,1/1/97 0:00,,
196,1/1/97 0:00,,
450,1/1/97 0:00,,
900,1/1/97 0:00,,
92,1/1/97 0:00,,
36.6,1/1/97 0:00,,
805,1/1/97 0:00,,
784,1/1/97 0:00,,
161.3,1/1/97 0:00,,
60,1/1/97 0:00,,
119,1/1/97 0:00,,
101.1,1/1/97 0:00,,
99,1/1/97 0:00,,
224,1/1/97 0:00,,
1250,1/1/97 0:00,,
195,1/1/97 0:00,,
1270,1/1/97 0:00,,
335,1/1/97 0:00,,
650,1/1/97 0:00,,
38,1/1/97 0:00,,
50,1/1/97 0:00,,
73,1/1/97 0:00,,
98,1/1/97 0:00,,
928,1/1/97 0:00,,
200,1/1/97 0:00,,
440,1/1/97 0:00,,
257,1/1/97 0:00,,
83,1/1/97 0:00,,
38,1/1/97 0:00,,
187,1/1/97 0:00,,
330,1/1/97 0:00,,
11210,1/1/97 0:00,,
500,1/1/97 0:00,,
339,1/1/97 0:00,,
2510,1/1/97 0:00,,
6140,1/1/97 0:00,,
337,1/1/97 0:00,,
1359,1/1/97 0:00,,
7304,1/1/97 0:00,,
2516,1/1/97 0:00,,
12300,1/1/97 0:00,,
100,1/1/97 0:00,,
525,1/1/97 0:00,,
98,1/1/97 0:00,,
248,1/1/97 0:00,,
207,1/1/97 0:00,,
469,1/1/97 0:00,,
90,1/1/97 0:00,,
67,1/1/97 0:00,,
60,1/1/97 0:00,,
347,1/1/97 0:00,,
345,1/1/97 0:00,,
618,1/1/97 0:00,,
118,1/1/97 0:00,,
61,1/1/97 0:00,,
105,1/1/97 0:00,,
305,1/1/97 0:00,,
283,1/1/97 0:00,,
100,1/1/97 0:00,,
154,1/1/97 0:00,,
176,1/1/97 0:00,,
190,1/1/97 0:00,,
20,1/1/97 0:00,,
70,1/1/97 0:00,,
50,1/1/97 0:00,,
344,1/1/97 0:00,,
630,1/1/97 0:00,,
119,1/1/97 0:00,,
160,1/1/97 0:00,,
40,1/1/97 0:00,,
50,1/1/97 0:00,,
643,1/1/97 0:00,,
288,1/1/97 0:00,,
120,1/1/97 0:00,,
44,1/1/97 0:00,,
475,1/1/97 0:00,,
98,1/1/97 0:00,,
515,1/1/97 0:00,,
60.8,1/1/97 0:00,,
624,1/1/97 0:00,,
502,1/1/97 0:00,,
312,1/1/97 0:00,,
252,1/1/97 0:00,,
419,1/1/97 0:00,,
209,1/1/97 0:00,,
51,1/1/97 0:00,,
321,1/1/97 0:00,,
256,1/1/97 0:00,,
209,1/1/97 0:00,,
3790,1/1/97 0:00,,
280,1/1/97 0:00,,
445,1/1/97 0:00,,
902,1/1/97 0:00,,
1050,1/1/97 0:00,,
300,1/1/97 0:00,,
50,1/1/97 0:00,,
140,1/1/97 0:00,,
301,1/1/97 0:00,,
116,1/1/97 0:00,,
391,1/1/97 0:00,,
80,1/1/97 0:00,,
47,1/1/97 0:00,,
93,1/1/97 0:00,,
61,1/1/97 0:00,,
20,1/1/97 0:00,,
503,1/1/97 0:00,,
120,1/1/97 0:00,,
1159,1/1/97 0:00,,
80,1/1/97 0:00,,
2138,1/1/97 0:00,,
1165,1/1/97 0:00,,
481,1/1/97 0:00,,
255,1/1/97 0:00,,
1080,1/1/97 0:00,,
230,1/1/97 0:00,,
2230,1/1/97 0:00,,
1240,1/1/97 0:00,,
160,1/1/97 0:00,,
582,1/1/97 0:00,,
66,1/1/97 0:00,,
458,1/1/97 0:00,,
975,1/1/97 0:00,,
145,1/1/97 0:00,,
45,1/1/97 0:00,,
50,1/1/97 0:00,,
77,1/1/97 0:00,,
46,1/1/97 0:00,,
522,1/1/97 0:00,,
292,1/1/97 0:00,,
680,1/1/97 0:00,,
725,1/1/97 0:00,,
347,1/1/97 0:00,,
309,1/1/97 0:00,,
496,1/1/97 0:00,,
230,1/1/97 0:00,,
683,1/1/97 0:00,,
152,1/1/97 0:00,,
3200,1/1/97 0:00,,
4140,1/1/97 0:00,,
655,1/1/98 0:00,,
10345,1/1/98 0:00,,
640,1/1/98 0:00,,
3145,1/1/98 0:00,,
681,1/1/98 0:00,,
81.2,1/1/98 0:00,,
2580,1/1/98 0:00,,
65,1/1/98 0:00,,
31,1/1/98 0:00,,
29,1/1/98 0:00,,
138,1/1/98 0:00,,
817,1/1/98 0:00,,
1335,1/1/98 0:00,,
192,1/1/98 0:00,,
38.6,1/1/98 0:00,,
93,1/1/98 0:00,,
23,1/1/98 0:00,,
111,1/1/98 0:00,,
355,1/1/98 0:00,,
187,1/1/99 0:00,,
17,1/1/98 0:00,,
46,1/1/98 0:00,,
137,1/1/98 0:00,,
45,1/1/98 0:00,,
12,1/1/98 0:00,,
785,1/1/98 0:00,,
226,1/1/98 0:00,,
68,1/1/98 0:00,,
138,1/1/98 0:00,,
123,1/1/98 0:00,,
152,1/1/98 0:00,,
258,1/1/98 0:00,,
8,1/1/98 0:00,,
175,1/1/98 0:00,,
300,1/1/98 0:00,,
51,1/1/98 0:00,,
141,1/1/98 0:00,,
361,1/1/98 0:00,,
16,1/1/98 0:00,,
439,1/1/98 0:00,,
47,1/1/98 0:00,,
62,1/1/98 0:00,,
250,1/1/99 0:00,,
108,1/1/99 0:00,0,0
365,1/1/99 0:00,,
194,1/1/99 0:00,0,0
345,1/1/99 0:00,,
156,1/1/99 0:00,0,0
207,1/1/99 0:00,,
1780,1/1/99 0:00,,
62,1/1/99 0:00,,
135,1/1/99 0:00,,
267,1/1/99 0:00,,
1023,1/1/99 0:00,,
144,1/1/99 0:00,,
129,1/1/99 0:00,0,0
91,1/1/99 0:00,,
230,1/1/99 0:00,,
56.5,1/1/99 0:00,,
3320,1/1/99 0:00,,
14.7,1/1/99 0:00,,
32.4,1/1/99 0:00,,
62,1/1/99 0:00,,
9220,1/1/99 0:00,,
481,1/1/99 0:00,,
19,1/1/99 0:00,,
31,1/1/99 0:00,,
470,1/1/99 0:00,0,0
27,1/1/99 0:00,,
1360,1/1/99 0:00,,
213,1/1/99 0:00,,
2710,1/1/99 0:00,,
730,1/1/99 0:00,,
476,1/1/99 0:00,,
6050,1/1/99 0:00,,
917,1/1/99 0:00,,
271,1/1/99 0:00,,
750,1/1/99 0:00,,
343,1/1/99 0:00,,
791,1/1/99 0:00,,
292,1/1/99 0:00,,
331,1/1/99 0:00,,
303,1/1/99 0:00,,
61,1/1/99 0:00,,
452,1/1/99 0:00,,
22000,1/1/74 0:00,40.71667,-90.41667
472000,1/1/68 0:00,48.48333,3.58333
430,1/1/83 0:00,-21.19222,55.68639
24500,1/1/71 0:00,27,-105.25
223,1/1/08 0:00,-23.826,-68.57217
1005,1/1/00 0:00,-24.20333,-68.805
235,1/1/08 0:00,38.98333,-111.85
30800,01/01/1901 12:00:00 AM,39.4,-100.4
7000,1/1/63 0:00,66.8,28.45
875,01/01/1869 12:00:00 AM,40.91667,-111.66667
3600,01/01/1850 12:00:00 AM,37.95,-85.78333
6920,01/01/1894 12:00:00 AM,42.53333,-122.875
88000,01/01/1897 12:00:00 AM,31.41667,-100.35
258,1/1/10 0:00,34.00056,-115.72972
12300,1/1/83 0:00,-27.55861,-56.13444
3600,1/1/42 0:00,-35.53333,-58.76667
5000,01/01/1882 12:00:00 AM,-23.43333,-69.5
36000,01/01/1887 12:00:00 AM,36,-119
7500,01/01/1868 12:00:00 AM,23.48333,-104.36667
1700,1/1/20 0:00,35,-112
31.8,1/1/05 0:00,32.16657,-111.11718
532,1/1/44 0:00,24.7,-99.08333
1229,1/1/01 0:00,-25.575,-69.795
345,1/1/02 0:00,-25.575,-69.795
209.896,1/1/07 0:00,-25.446167,-69.858667
229.304,1/1/07 0:00,-25.447333,-69.860667
186.1,1/1/07 0:00,-25.445833,-69.8635
242.104,1/1/07 0:00,-25.446333,-69.855333
398.897,1/1/07 0:00,-25.4475,-69.851
103.78,1/1/07 0:00,-25.4485,-69.851833
45.56,1/1/07 0:00,-25.447667,-69.871833
21.06,1/1/07 0:00,-25.447667,-69.867333
33.66,1/1/07 0:00,-25.447833,-69.867333
66.79,1/1/07 0:00,-25.443167,-69.8955
145,1/1/08 0:00,-25.443833,-69.870333
134,1/1/08 0:00,-25.445,-69.870667
349,1/1/08 0:00,-25.4445,-69.867
116,1/1/08 0:00,-25.444167,-69.8715
56.4,1/1/08 0:00,-25.4435,-69.8745
17.2,1/1/08 0:00,-25.443,-69.875167
181,1/1/08 0:00,-25.4425,-69.874
151,1/1/08 0:00,-25.4415,-69.876167
174,1/1/08 0:00,-25.441667,-69.8735
86.3,1/1/08 0:00,-25.4425,-69.872167
539,1/1/08 0:00,-25.443,-69.871833
15.2,1/1/08 0:00,-25.44,-69.872333
419,1/1/08 0:00,-25.372,-69.8995
307,1/1/08 0:00,-25.4425,-69.871167
199,1/1/08 0:00,-25.442667,-69.871167
151,1/1/08 0:00,-25.441167,-69.871167
399,1/1/08 0:00,-25.441833,-69.871
25.5,1/1/08 0:00,-25.441833,-69.870333
218,1/1/08 0:00,-25.440333,-69.879
28.8,1/1/08 0:00,-25.4425,-69.877167
357,1/1/09 0:00,-25.440833,-69.868833
814,1/1/09 0:00,-25.440333,-69.868167
10.3,1/1/09 0:00,-25.439667,-69.879833
27.6,1/1/09 0:00,-25.4405,-69.880167
11.4,1/1/09 0:00,-25.439833,-69.880333
460,1/1/09 0:00,-25.441833,-69.881667
38.5,1/1/09 0:00,-25.371,-69.8975
34.5,1/1/09 0:00,-25.44,-69.884
88.1,1/1/09 0:00,-25.4395,-69.884
13.9,1/1/09 0:00,-25.444833,-69.881
26.4,1/1/09 0:00,-25.443167,-69.8825
120,1/1/09 0:00,-25.443667,-69.884
9.9,1/1/09 0:00,-25.4435,-69.866667
57.4,1/1/09 0:00,-25.442333,-69.864667
14.1,1/1/09 0:00,-25.443,-69.863667
10.6,1/1/09 0:00,-25.447333,-69.8835
41.8,1/1/09 0:00,-25.439333,-69.886333
29.4,1/1/09 0:00,-25.439667,-69.8865
117,1/1/09 0:00,-25.438667,-69.8865
49,1/1/09 0:00,-25.4395,-69.885833
27,1/1/10 0:00,-25.44,-69.88833
238,1/1/10 0:00,-25.44067,-69.86367
168,1/1/10 0:00,-25.43933,-69.8635
85,1/1/10 0:00,-25.43883,-69.85883
263,1/1/10 0:00,-25.449,-69.8815
171,1/1/10 0:00,-25.44933,-69.8815
168,1/1/10 0:00,-25.449,-69.88033
74,1/1/10 0:00,-25.4465,-69.88583
1.3,1/1/10 0:00,-25.44067,-69.86083
1125,1/1/10 0:00,-25.42517,-69.69017
3384,1/1/10 0:00,-25.58333,-69.78333
656,1/1/10 0:00,-25.58333,-69.78333
459,1/1/10 0:00,-25.58333,-69.78333
441,1/1/10 0:00,-25.58333,-69.78333
,1/1/64 0:00,-33.33333,-66.38333
72,01/01/1887 12:00:00 AM,29.5,-98.5
279000,1/1/71 0:00,-16.21667,-50.3
2443,1/1/86 0:00,39.43,-99.995
1200,1/1/47 0:00,40.81667,-102.25
6800,1/1/36 0:00,30.13333,-102.15
5168,1/1/03 0:00,,
2863.9,1/1/02 0:00,,
1026.5,1/1/02 0:00,,
2400,1/1/02 0:00,,
1346.8,1/1/03 0:00,,
1242.1,1/1/02 0:00,,
1373.7,1/1/02 0:00,,
786.9,1/1/03 0:00,,
780.7,1/1/02 0:00,,
701.9,1/1/02 0:00,,
488.7,1/1/02 0:00,,
328.8,1/1/02 0:00,,
321.2,1/1/02 0:00,,
464.7,1/1/02 0:00,,
919.1,1/1/03 0:00,,
596.5,1/1/03 0:00,,
553.4,1/1/03 0:00,,
462.9,1/1/03 0:00,,
192.3,1/1/02 0:00,,
214.9,1/1/02 0:00,,
224.1,1/1/03 0:00,,
237.4,1/1/03 0:00,,
195.2,1/1/03 0:00,,
125.4,1/1/03 0:00,,
224.5,1/1/03 0:00,,
179.8,1/1/03 0:00,,
145.6,1/1/03 0:00,,
108,1/1/03 0:00,,
107.2,1/1/03 0:00,,
58.7,1/1/03 0:00,,
121.5,1/1/03 0:00,,
61.75,1/1/03 0:00,,
160.17,1/1/03 0:00,,
137.94,1/1/03 0:00,,
183.66,1/1/03 0:00,,
76.08,1/1/03 0:00,,
79.36,1/1/03 0:00,,
57.06,1/1/03 0:00,,
89.42,1/1/03 0:00,,
29.19,1/1/03 0:00,,
52.6,1/1/02 0:00,,
165.8,1/1/02 0:00,,
60.5,1/1/02 0:00,,
64.2,1/1/02 0:00,,
167.4,1/1/02 0:00,,
114.5,1/1/02 0:00,,
93.3,1/1/02 0:00,,
108.3,1/1/02 0:00,,
64.4,1/1/02 0:00,,
152.2,1/1/02 0:00,,
17.33,1/1/03 0:00,,
35.76,1/1/03 0:00,,
27.48,1/1/03 0:00,,
43.7,1/1/03 0:00,,
7.35,1/1/03 0:00,,
42.21,1/1/03 0:00,,
46.82,1/1/03 0:00,,
44.3,1/1/03 0:00,,
67.79,1/1/03 0:00,,
22.71,1/1/03 0:00,,
45000,1/1/25 0:00,35.25,-106.5
9350,1/1/38 0:00,35.93333,-91.63333
1330,1/1/99 0:00,40.43333,-98.06667
1316000,01/01/1872 12:00:00 AM,19.21667,-98.3
7000000,01/01/1875 12:00:00 AM,-26.21667,-48.6
63000,1/1/76 0:00,24.46667,-103.35
1918000,1/1/21 0:00,-16.26667,-47.95
825000,01/01/1810 12:00:00 AM,5.91667,-73
1631,1/1/50 0:00,27.33333,-112.33333
50400,1/1/03 0:00,-33.50944,-53.41083
119500,1/1/58 0:00,24.5,-106
15300,1/1/60 0:00,-21.55,-43.01667
162000,01/01/1883 12:00:00 AM,41.76611,-8.58361
10880,01/01/1892 12:00:00 AM,36.5,137
5950,1/1/83 0:00,39.84433,-100.51
800000,1/1/40 0:00,32.94889,-81.865
14000,01/01/1854 12:00:00 AM,48.48333,44.81667
17500,1/1/64 0:00,45.9835,105.75883
796,1/1/94 0:00,26.4455,15.5925
2180,1/1/95 0:00,26.812,15.87467
428,1/1/97 0:00,26.42767,15.84833
462,1/1/99 0:00,27.13883,15.5475
1527,1/1/99 0:00,26.8425,15.69183
6697,1/1/94 0:00,24.297,18.41433
265,1/1/48 0:00,24.4,81.88333
60000,1/1/23 0:00,35.16667,-88.18333
18.54,1/1/02 0:00,40.86217,-118.54167
8100,1/1/06 0:00,37.52392,-98.62993
450000,1/1/00 0:00,20.51667,56.66667
2569,1/1/99 0:00,20.97183,56.878
358,1/1/99 0:00,20.979,57.162
358,1/1/99 0:00,20.796,57.208
1344,1/1/99 0:00,20.996,57.32583
620,1/1/99 0:00,20.927,57.2855
726,1/1/99 0:00,20.95233,57.3045
8579,1/1/99 0:00,20.9805,57.319
1848,1/1/99 0:00,20.9915,57.307
4682,1/1/99 0:00,20.992,57.30583
174,1/1/99 0:00,21.00333,57.2885
808,1/1/99 0:00,20.9825,57.31483
5496,1/1/99 0:00,20.9655,57.32083
430,1/1/99 0:00,21.01983,57.29817
132,1/1/99 0:00,21.048,57.28667
7745,1/1/99 0:00,20.97867,57.32717
2059,1/1/99 0:00,20.96833,57.31733
818,1/1/99 0:00,20.551,57.14433
110,1/1/99 0:00,20.68267,57.179
316,1/1/99 0:00,20.69433,57.1605
148,1/1/99 0:00,21.05233,57.28567
452,1/1/99 0:00,21.07183,57.26617
136,1/1/99 0:00,21.09033,57.24733
268,1/1/99 0:00,21.11533,57.22117
952,1/1/99 0:00,21.02183,57.24667
78,1/1/99 0:00,21.0585,57.27283
213,1/1/00 0:00,20.9675,57.3235
167,1/1/00 0:00,21.06567,57.2245
878,1/1/00 0:00,21.08483,57.05517
100,1/1/00 0:00,20.82583,57.19933
174,1/1/00 0:00,21.051,57.2765
201,1/1/00 0:00,21.054,57.27683
1868,1/1/00 0:00,20.99667,57.29117
215,1/1/00 0:00,21.06517,57.28167
6760,1/1/00 0:00,20.67367,57.18
714,1/1/00 0:00,20.66583,57.18633
160,1/1/00 0:00,21.06917,57.289
90,1/1/00 0:00,21.06817,57.281
1516,1/1/00 0:00,21.05694,57.27639
28.4,1/1/00 0:00,21.06361,57.27139
291.2,1/1/00 0:00,21.07556,57.25722
945.2,1/1/00 0:00,20.72306,57.12528
299.2,1/1/00 0:00,20.93667,57.26111
169.1,1/1/00 0:00,21.06083,57.27194
306.9,1/1/00 0:00,21.04361,57.0175
882.1,1/1/00 0:00,20.82333,57.08528
262.9,1/1/00 0:00,20.93833,56.87722
112.8,1/1/00 0:00,21.00917,56.98694
389,1/1/00 0:00,20.98067,57.30217
132,1/1/00 0:00,20.97583,57.323
436,1/1/00 0:00,20.974,57.32083
399,1/1/00 0:00,21.011,57.32067
81,1/1/00 0:00,21.015,57.338
139,1/1/00 0:00,20.98283,57.33483
274,1/1/00 0:00,20.9735,57.305
278,1/1/00 0:00,20.53,56.67167
88,1/1/01 0:00,21.06167,57.32667
35,1/1/01 0:00,20.45667,56.65667
62,1/1/01 0:00,20.54167,56.67833
42.28,1/1/01 0:00,20.98,57.31833
900,1/1/00 0:00,20.50667,56.655
14,1/1/01 0:00,21.06,57.29
262,1/1/00 0:00,20.58167,56.79833
216,1/1/01 0:00,21,57.31
58,1/1/01 0:00,21.035,57.26806
4670,1/1/00 0:00,20.53167,56.67667
2866,1/1/00 0:00,20.04333,57.27833
1165,1/1/01 0:00,21.32667,57.17833
311.9,1/1/01 0:00,20.819,57.33967
760.1,1/1/01 0:00,20.77517,57.28167
931.9,1/1/01 0:00,20.819,57.26367
6750,1/1/01 0:00,20.63817,57.169
1899.1,1/1/01 0:00,20.6515,57.169
410.5,1/1/01 0:00,20.6275,57.16433
4261.2,1/1/01 0:00,20.6845,57.14067
1024.9,1/1/01 0:00,20.7325,57.122
23.2,1/1/01 0:00,21.01183,57.33
598.6,1/1/01 0:00,21.004,57.31867
333,1/1/00 0:00,21.05183,57.26967
441,1/1/00 0:00,21.05183,57.26967
385,1/1/00 0:00,21.05183,57.26967
98,1/1/00 0:00,21.05183,57.26967
455,1/1/00 0:00,21.05183,57.26967
128,1/1/00 0:00,21.05183,57.26967
112,1/1/02 0:00,21.06833,57.27
710,1/1/00 0:00,20.71,57.02167
1736,1/1/00 0:00,20.32,57.23167
49.2,1/1/00 0:00,20.53,56.665
2618,1/1/01 0:00,20.88167,57.2
94.84,1/1/02 0:00,21,57.32
676,1/1/00 0:00,21.16667,56.66667
